"","Gender","Country","Date","Competition","Round","Location","Apparatus","Rank","D_Score","E_Score","Penalty","Score","Year","FullName"
"19960","m","JPN",2022-06-18,"2022 9th Senior Artistic Gymnastics Asian Championships","qual","Doha, Qatar","VT1",3,5.2,9.3,NA,14.5,"2022","TACHIBANA SHIGA"
"19961","m","JPN",2022-06-18,"2022 9th Senior Artistic Gymnastics Asian Championships","final","Doha, Qatar","VT2",3,5.2,9.267,NA,14.467,"2022","TACHIBANA SHIGA"
"19962","m","JPN",2022-06-18,"2022 9th Senior Artistic Gymnastics Asian Championships","qual","Doha, Qatar","VT2",3,5.2,8.867,NA,14.067,"2022","TACHIBANA SHIGA"
"19963","w","IND",2022-04-03,"2022 Baku World Cup","qual","Baku, Azerbaijan","FX",27,3.8,6.633,NA,10.433,"2022","TALEKAR SHRADDHA"
"19964","w","EGY",2022-03-20,"2022 Cairo World Cup","qual","Cairo, Egypt","VT1",8,4.2,8.566,0.3,12.466,"2022","TAMAN NANCY"
"19965","w","EGY",2022-03-20,"2022 Cairo World Cup","final","Cairo, Egypt","VT1",8,5,7.933,0.6,12.333,"2022","TAMAN NANCY"
"19966","w","EGY",2022-03-20,"2022 Cairo World Cup","final","Cairo, Egypt","VT2",8,3.8,8.466,NA,12.266,"2022","TAMAN NANCY"
"19967","w","EGY",2022-03-20,"2022 Cairo World Cup","qual","Cairo, Egypt","VT2",8,4,8.1,NA,12.1,"2022","TAMAN NANCY"
"19968","w","EGY",2022-09-25,"2022 Paris World Challenge Cup","qual","Paris, France","VT1",7,5,8.3,0.3,13,"2022","TAMAN NANCY"
"19969","w","EGY",2022-09-25,"2022 Paris World Challenge Cup","final","Paris, France","VT1",6,5,8.5,0.1,13.4,"2022","TAMAN NANCY"
"19970","w","EGY",2022-09-25,"2022 Paris World Challenge Cup","final","Paris, France","VT2",6,3.8,8.45,0.1,12.15,"2022","TAMAN NANCY"
"19971","w","EGY",2022-09-25,"2022 Paris World Challenge Cup","qual","Paris, France","VT2",7,3.8,8.65,NA,12.45,"2022","TAMAN NANCY"
"19972","m","TPE",2022-06-18,"2022 9th Senior Artistic Gymnastics Asian Championships","final","Doha, Qatar","FX",8,5.7,7.833,NA,13.533,"2022","TANG CHIA"
"19973","m","TPE",2022-06-18,"2022 9th Senior Artistic Gymnastics Asian Championships","qual","Doha, Qatar","FX",7,5.7,8.3,NA,14,"2022","TANG CHIA"
"19974","m","TPE",2022-06-18,"2022 9th Senior Artistic Gymnastics Asian Championships","final","Doha, Qatar","HB",8,5.3,6.367,0.3,11.367,"2022","TANG CHIA"
"19975","m","TPE",2022-06-18,"2022 9th Senior Artistic Gymnastics Asian Championships","qual","Doha, Qatar","HB",2,5.4,8.667,NA,14.067,"2022","TANG CHIA"
"19976","m","TPE",2022-06-18,"2022 9th Senior Artistic Gymnastics Asian Championships","qual","Doha, Qatar","PB",21,4.9,8.6,NA,13.5,"2022","TANG CHIA"
"19977","m","TPE",2022-06-18,"2022 9th Senior Artistic Gymnastics Asian Championships","qual","Doha, Qatar","PH",7,5,8.767,NA,13.767,"2022","TANG CHIA"
"19978","m","TPE",2022-06-18,"2022 9th Senior Artistic Gymnastics Asian Championships","final","Doha, Qatar","PH",6,5,8.367,NA,13.367,"2022","TANG CHIA"
"19979","m","TPE",2022-06-18,"2022 9th Senior Artistic Gymnastics Asian Championships","qual","Doha, Qatar","SR",8,5.4,8.433,NA,13.833,"2022","TANG CHIA"
"19980","w","CHN",2022-06-18,"2022 9th Senior Artistic Gymnastics Asian Championships","qual","Doha, Qatar","BB",6,5.7,7.267,NA,12.967,"2022","TANG XIJING"
"19981","w","CHN",2022-06-18,"2022 9th Senior Artistic Gymnastics Asian Championships","qual","Doha, Qatar","FX",4,5.3,8.167,NA,13.467,"2022","TANG XIJING"
"19982","w","CHN",2022-06-18,"2022 9th Senior Artistic Gymnastics Asian Championships","final","Doha, Qatar","UB",2,6.1,8.6,NA,14.7,"2022","TANG XIJING"
"19983","w","CHN",2022-06-18,"2022 9th Senior Artistic Gymnastics Asian Championships","qual","Doha, Qatar","UB",2,6.1,8.4,NA,14.5,"2022","TANG XIJING"
"19984","w","TUR",2022-10-09,"2022 Mersin World Challenge Cup","qual","Mersin, Turkey","FX",10,4.8,6.95,0.3,11.45,"2022","TANRIYASUKUR DERIN"
"19985","w","TUR",2022-10-09,"2022 Mersin World Challenge Cup","final","Mersin, Turkey","UB",5,4.8,8.1,NA,12.9,"2022","TANRIYASUKUR DERIN"
"19986","w","TUR",2022-10-09,"2022 Mersin World Challenge Cup","qual","Mersin, Turkey","UB",8,4.8,7.65,NA,12.45,"2022","TANRIYASUKUR DERIN"
"19987","w","FIN",2022-09-25,"2022 Paris World Challenge Cup","qual","Paris, France","BB",26,4.5,6.5,NA,11,"2022","TANSKANEN KAIA"
"19988","w","FIN",2022-09-25,"2022 Paris World Challenge Cup","qual","Paris, France","FX",13,5,7.3,NA,12.3,"2022","TANSKANEN KAIA"
"19989","w","FIN",2022-09-25,"2022 Paris World Challenge Cup","qual","Paris, France","UB",31,4.7,5.65,NA,10.35,"2022","TANSKANEN KAIA"
"19990","w","FIN",2022-09-25,"2022 Paris World Challenge Cup","final","Paris, France","VT1",5,4.6,8.45,0.1,12.95,"2022","TANSKANEN KAIA"
"19991","w","FIN",2022-09-25,"2022 Paris World Challenge Cup","qual","Paris, France","VT1",5,4.6,8.6,0.3,12.9,"2022","TANSKANEN KAIA"
"19992","w","FIN",2022-09-25,"2022 Paris World Challenge Cup","final","Paris, France","VT2",5,4.4,8.5,NA,12.9,"2022","TANSKANEN KAIA"
"19993","w","FIN",2022-09-25,"2022 Paris World Challenge Cup","qual","Paris, France","VT2",5,4.4,8.65,NA,13.05,"2022","TANSKANEN KAIA"
"19994","m","GRE",2022-04-03,"2022 Baku World Cup","qual","Baku, Azerbaijan","FX",3,5.6,8.566,NA,14.166,"2022","TANTALIDIS ANTONIOS"
"19995","m","GRE",2022-04-03,"2022 Baku World Cup","final","Baku, Azerbaijan","FX",5,5.6,8.3,NA,13.9,"2022","TANTALIDIS ANTONIOS"
"19996","m","GRE",2022-04-03,"2022 Baku World Cup","qual","Baku, Azerbaijan","PH",11,5.7,8.2,NA,13.9,"2022","TANTALIDIS ANTONIOS"
"19997","m","GRE",2022-03-20,"2022 Cairo World Cup","final","Cairo, Egypt","FX",4,5.6,8.266,NA,13.866,"2022","TANTALIDIS ANTONIOS"
"19998","m","GRE",2022-03-20,"2022 Cairo World Cup","qual","Cairo, Egypt","FX",5,5.6,8.1,0.1,13.6,"2022","TANTALIDIS ANTONIOS"
"19999","m","GRE",2022-03-20,"2022 Cairo World Cup","qual","Cairo, Egypt","PH",34,4.8,6.566,NA,11.366,"2022","TANTALIDIS ANTONIOS"
"20000","m","GRE",2022-02-27,"2022 Cottbus World Cup","qual","Cottbus, Germany","FX",6,5.6,7.8,NA,13.4,"2022","TANTALIDIS ANTONIOS"
"20001","m","GRE",2022-02-27,"2022 Cottbus World Cup","final","Cottbus, Germany","FX",7,5.6,7.933,0.3,13.233,"2022","TANTALIDIS ANTONIOS"
"20002","m","GRE",2022-02-27,"2022 Cottbus World Cup","qual","Cottbus, Germany","PH",28,5.4,6.466,NA,11.866,"2022","TANTALIDIS ANTONIOS"
"20003","m","USA",2023-08-27,"2023 U.S. Championships","qual","San Jose, CA","FX",NA,5,6.45,0.3,11.15,"2023","TAPANES ALEX"
"20004","m","USA",2023-08-27,"2023 U.S. Championships","final","San Jose, CA","FX",NA,0,0,NA,0,"2023","TAPANES ALEX"
"20005","m","USA",2023-08-27,"2023 U.S. Championships","qual","San Jose, CA","HB",NA,4,5,NA,9,"2023","TAPANES ALEX"
"20006","m","USA",2023-08-27,"2023 U.S. Championships","final","San Jose, CA","HB",NA,3.5,6.2,NA,9.7,"2023","TAPANES ALEX"
"20007","m","USA",2023-08-27,"2023 U.S. Championships","qual","San Jose, CA","PB",NA,4.8,7.75,NA,12.55,"2023","TAPANES ALEX"
"20008","m","USA",2023-08-27,"2023 U.S. Championships","final","San Jose, CA","PB",NA,4.5,7.15,NA,11.65,"2023","TAPANES ALEX"
"20009","m","USA",2023-08-27,"2023 U.S. Championships","qual","San Jose, CA","PH",NA,5,8.05,NA,13.05,"2023","TAPANES ALEX"
"20010","m","USA",2023-08-27,"2023 U.S. Championships","final","San Jose, CA","PH",NA,4.3,6.85,NA,11.15,"2023","TAPANES ALEX"
"20011","m","USA",2023-08-27,"2023 U.S. Championships","qual","San Jose, CA","SR",NA,4.3,8.4,NA,12.7,"2023","TAPANES ALEX"
"20012","m","USA",2023-08-27,"2023 U.S. Championships","final","San Jose, CA","SR",NA,4.2,8.1,NA,12.3,"2023","TAPANES ALEX"
"20013","m","USA",2023-08-27,"2023 U.S. Championships","qual","San Jose, CA","VT",NA,4.8,8.55,NA,13.35,"2023","TAPANES ALEX"
"20014","m","USA",2023-08-27,"2023 U.S. Championships","final","San Jose, CA","VT",NA,0,0,NA,0,"2023","TAPANES ALEX"
"20015","w","TUR",2022-10-09,"2022 Mersin World Challenge Cup","qual","Mersin, Turkey","BB",16,5.1,4.7,NA,9.8,"2022","TARHAN BILGE"
"20016","w","TUR",2022-10-09,"2022 Mersin World Challenge Cup","qual","Mersin, Turkey","VT1",2,4.2,8.8,NA,13,"2022","TARHAN BILGE"
"20017","w","TUR",2022-10-09,"2022 Mersin World Challenge Cup","final","Mersin, Turkey","VT1",2,4.2,8.95,NA,13.15,"2022","TARHAN BILGE"
"20018","w","TUR",2022-10-09,"2022 Mersin World Challenge Cup","final","Mersin, Turkey","VT2",2,4,8.85,NA,12.85,"2022","TARHAN BILGE"
"20019","w","TUR",2022-10-09,"2022 Mersin World Challenge Cup","qual","Mersin, Turkey","VT2",2,4,8.75,NA,12.75,"2022","TARHAN BILGE"
"20020","w","TUR",2022-06-12,"2022 Osijek World Challenge Cup","final","Osijek, Croatia","BB",7,5.1,6.433,NA,11.533,"2022","TARHAN BILGE"
"20021","w","TUR",2022-06-12,"2022 Osijek World Challenge Cup","qual","Osijek, Croatia","BB",8,5.4,6.6,NA,12,"2022","TARHAN BILGE"
"20022","w","TUR",2022-06-12,"2022 Osijek World Challenge Cup","qual","Osijek, Croatia","VT1",8,4.2,8.733,NA,12.933,"2022","TARHAN BILGE"
"20023","w","TUR",2022-06-12,"2022 Osijek World Challenge Cup","qual","Osijek, Croatia","VT2",8,4,8.7,NA,12.7,"2022","TARHAN BILGE"
"20024","w","TUR",2023-06-11,"2023 Osijek World Challenge Cup","qual","Osijek, Croatia.","BB",23,4.4,6.166,NA,10.566,"2023","TARHAN BILGE"
"20025","w","TUR",2023-06-11,"2023 Osijek World Challenge Cup","qual","Osijek, Croatia.","FX",14,4.6,7.433,NA,12.033,"2023","TARHAN BILGE"
"20026","w","TUR",2023-06-11,"2023 Osijek World Challenge Cup","final","Osijek, Croatia.","VT1",8,4.2,8.633,NA,12.833,"2023","TARHAN BILGE"
"20027","w","TUR",2023-06-11,"2023 Osijek World Challenge Cup","qual","Osijek, Croatia.","VT1",5,4.2,8.633,NA,12.833,"2023","TARHAN BILGE"
"20028","w","TUR",2023-06-11,"2023 Osijek World Challenge Cup","qual","Osijek, Croatia.","VT2",5,4,8.733,NA,12.733,"2023","TARHAN BILGE"
"20029","w","TUR",2023-06-11,"2023 Osijek World Challenge Cup","final","Osijek, Croatia.","VT2",8,4,8.433,0.1,12.333,"2023","TARHAN BILGE"
"20030","m","TUR",2022-03-29,"2022 Varna World Challenge Cup","qual","Varna, Bulgaria","VT1",16,4.8,8.85,0.1,13.55,"2022","TARHAN BORA"
"20031","m","TUR",2022-03-29,"2022 Varna World Challenge Cup","qual","Varna, Bulgaria","VT2",16,5.2,7.95,NA,13.15,"2022","TARHAN BORA"
"20032","m","USA",2022-07-31,"2022 U.S. Classic","AAfinal","West Valley City, Utah","HB",29,3.4,8.45,NA,11.85,"2022","TEAL LOGAN"
"20033","m","USA",2022-07-31,"2022 U.S. Classic","AAfinal","West Valley City, Utah","PB",37,3.4,7.85,NA,11.25,"2022","TEAL LOGAN"
"20034","m","USA",2022-07-31,"2022 U.S. Classic","AAfinal","West Valley City, Utah","SR",31,3.8,7.25,NA,11.05,"2022","TEAL LOGAN"
"20035","m","USA",2022-07-31,"2022 U.S. Classic","AAfinal","West Valley City, Utah","VT",35,3.2,8.95,NA,12.15,"2022","TEAL LOGAN"
"20036","w","AZE",2023-06-04,"2023 Tel Aviv World Challenge Cup","qual","Tel Aviv, Israel","BB",14,4.4,6.7,NA,11.1,"2023","TEYMUROVA NAZANIN"
"20037","w","AZE",2023-06-04,"2023 Tel Aviv World Challenge Cup","final","Tel Aviv, Israel","FX",7,4.6,8,NA,12.6,"2023","TEYMUROVA NAZANIN"
"20038","w","AZE",2023-06-04,"2023 Tel Aviv World Challenge Cup","qual","Tel Aviv, Israel","FX",4,4.8,8.067,NA,12.867,"2023","TEYMUROVA NAZANIN"
"20039","w","AZE",2023-06-04,"2023 Tel Aviv World Challenge Cup","qual","Tel Aviv, Israel","VT1",12,4,8.2,NA,12.2,"2023","TEYMUROVA NAZANIN"
"20040","w","AZE",2023-06-04,"2023 Tel Aviv World Challenge Cup","qual","Tel Aviv, Israel","VT2",12,3.4,8.7,NA,12.1,"2023","TEYMUROVA NAZANIN"
"20041","m","USA",2023-08-06,"2023 Core Hydration Classic","AAfinal","Hoffman Estates, Illinois","PH",20,5.9,6.6,NA,12.5,"2023","THACKSTON PARKER"
"20042","m","VIE",2022-04-03,"2022 Baku World Cup","qual","Baku, Azerbaijan","HB",12,4.9,8.4,NA,13.3,"2022","THANH DINH"
"20043","m","VIE",2022-04-03,"2022 Baku World Cup","qual","Baku, Azerbaijan","PB",16,5.9,7.233,NA,13.133,"2022","THANH DINH"
"20044","m","VIE",2022-04-03,"2022 Baku World Cup","qual","Baku, Azerbaijan","PH",22,5,7.966,NA,12.966,"2022","THIEN DANG"
"20045","m","USA",2023-08-06,"2023 Core Hydration Classic","AAfinal","Hoffman Estates, Illinois","FX",35,5,7.95,0.1,12.85,"2023","THOMAS ETHAN"
"20046","m","USA",2023-08-06,"2023 Core Hydration Classic","AAfinal","Hoffman Estates, Illinois","SR",69,3.9,6.75,NA,10.65,"2023","THOMAS ETHAN"
"20047","m","USA",2023-08-06,"2023 Core Hydration Classic","AAfinal","Hoffman Estates, Illinois","VT",56,4,9.2,NA,13.2,"2023","THOMAS ETHAN"
"20048","m","ISL",2023-06-11,"2023 Osijek World Challenge Cup","qual","Osijek, Croatia.","FX",12,5.4,7.95,NA,13.35,"2023","THORISSON JONAS"
"20049","m","AUS",2022-09-25,"2022 Paris World Challenge Cup","qual","Paris, France","FX",14,5.3,8.55,0.3,13.55,"2022","THORPE HEATH"
"20050","m","AUS",2022-09-25,"2022 Paris World Challenge Cup","qual","Paris, France","HB",22,4.9,7.95,NA,12.85,"2022","THORPE HEATH"
"20051","m","AUS",2022-09-25,"2022 Paris World Challenge Cup","qual","Paris, France","VT1",17,5.2,9.2,NA,14.4,"2022","THORPE HEATH"
"20052","m","AUS",2022-09-25,"2022 Paris World Challenge Cup","qual","Paris, France","VT2",17,4.4,9,NA,13.4,"2022","THORPE HEATH"
"20053","m","AUS",2022-10-02,"2022 Szombathely World Challenge Cup","qual","Szombathely, Hungary","FX",11,5.1,8.5,0.1,13.5,"2022","THORPE HEATH"
"20054","m","AUS",2022-10-02,"2022 Szombathely World Challenge Cup","final","Szombathely, Hungary","HB",5,4.9,8.133,NA,13.033,"2022","THORPE HEATH"
"20055","m","AUS",2022-10-02,"2022 Szombathely World Challenge Cup","qual","Szombathely, Hungary","HB",8,4.9,8.35,NA,13.25,"2022","THORPE HEATH"
"20056","m","AUS",2022-10-02,"2022 Szombathely World Challenge Cup","qual","Szombathely, Hungary","SR",16,4.3,8.25,NA,12.55,"2022","THORPE HEATH"
"20057","m","AZE",2022-04-03,"2022 Baku World Cup","qual","Baku, Azerbaijan","HB",11,5.2,8.166,NA,13.366,"2022","TIKHONOV IVAN"
"20058","m","AZE",2022-04-03,"2022 Baku World Cup","final","Baku, Azerbaijan","PB",7,5.6,8.233,NA,13.833,"2022","TIKHONOV IVAN"
"20059","m","AZE",2022-04-03,"2022 Baku World Cup","qual","Baku, Azerbaijan","PB",8,5.6,8.333,NA,13.933,"2022","TIKHONOV IVAN"
"20060","m","AZE",2022-04-03,"2022 Baku World Cup","qual","Baku, Azerbaijan","PH",16,5.6,7.866,NA,13.466,"2022","TIKHONOV IVAN"
"20061","m","AZE",2022-04-03,"2022 Baku World Cup","qual","Baku, Azerbaijan","VT1",13,5.6,8.366,0.4,13.566,"2022","TIKHONOV IVAN"
"20062","m","AZE",2022-04-03,"2022 Baku World Cup","qual","Baku, Azerbaijan","VT2",13,5.2,8.966,NA,14.166,"2022","TIKHONOV IVAN"
"20063","m","AZE",2022-02-27,"2022 Cottbus World Cup","qual","Cottbus, Germany","HB",17,5.2,7.233,NA,12.433,"2022","TIKHONOV IVAN"
"20064","m","AZE",2022-02-27,"2022 Cottbus World Cup","final","Cottbus, Germany","PB",8,5.4,7.466,NA,12.866,"2022","TIKHONOV IVAN"
"20065","m","AZE",2022-02-27,"2022 Cottbus World Cup","qual","Cottbus, Germany","PB",3,5.6,8.6,NA,14.2,"2022","TIKHONOV IVAN"
"20066","m","AZE",2022-02-27,"2022 Cottbus World Cup","qual","Cottbus, Germany","PH",27,5.4,6.666,NA,12.066,"2022","TIKHONOV IVAN"
"20067","m","AZE",2022-02-27,"2022 Cottbus World Cup","qual","Cottbus, Germany","VT1",13,5.6,9.333,NA,14.933,"2022","TIKHONOV IVAN"
"20068","m","AZE",2022-02-27,"2022 Cottbus World Cup","qual","Cottbus, Germany","VT2",13,5.2,7.866,0.3,12.766,"2022","TIKHONOV IVAN"
"20069","m","AZE",2022-03-05,"2022 Doha World Cup","final","Doha, Qatar","HB",4,5.2,7.5,NA,12.7,"2022","TIKHONOV IVAN"
"20070","m","AZE",2022-03-05,"2022 Doha World Cup","qual","Doha, Qatar","HB",6,5.2,7.833,NA,13.033,"2022","TIKHONOV IVAN"
"20071","m","AZE",2022-03-05,"2022 Doha World Cup","final","Doha, Qatar","PB",4,5.6,8.5,NA,14.1,"2022","TIKHONOV IVAN"
"20072","m","AZE",2022-03-05,"2022 Doha World Cup","qual","Doha, Qatar","PB",7,5.6,8,NA,13.6,"2022","TIKHONOV IVAN"
"20073","m","AZE",2022-03-05,"2022 Doha World Cup","qual","Doha, Qatar","PH",12,5.7,7.6,NA,13.3,"2022","TIKHONOV IVAN"
"20074","m","AZE",2022-03-05,"2022 Doha World Cup","qual","Doha, Qatar","SR",6,5.5,7.9,NA,13.4,"2022","TIKHONOV IVAN"
"20075","m","AZE",2022-03-05,"2022 Doha World Cup","final","Doha, Qatar","SR",5,5.7,7.933,NA,13.633,"2022","TIKHONOV IVAN"
"20076","m","AZE",2022-03-05,"2022 Doha World Cup","qual","Doha, Qatar","VT1",17,5.6,8.2,0.1,13.7,"2022","TIKHONOV IVAN"
"20077","m","AZE",2022-03-05,"2022 Doha World Cup","qual","Doha, Qatar","VT2",17,3.2,9.1,NA,12.3,"2022","TIKHONOV IVAN"
"20078","m","AZE",2022-10-09,"2022 Mersin World Challenge Cup","qual","Mersin, Turkey","FX",23,4.7,7.35,0.4,11.65,"2022","TIKHONOV IVAN"
"20079","m","AZE",2022-10-09,"2022 Mersin World Challenge Cup","qual","Mersin, Turkey","HB",17,5.3,6.4,NA,11.7,"2022","TIKHONOV IVAN"
"20080","m","AZE",2022-06-12,"2022 Osijek World Challenge Cup","qual","Osijek, Croatia","FX",18,5.6,7.85,0.4,13.05,"2022","TIKHONOV IVAN"
"20081","m","AZE",2022-06-12,"2022 Osijek World Challenge Cup","qual","Osijek, Croatia","HB",10,5.4,7.95,NA,13.35,"2022","TIKHONOV IVAN"
"20082","m","AZE",2022-06-12,"2022 Osijek World Challenge Cup","qual","Osijek, Croatia","PB",5,5.6,8.75,NA,14.35,"2022","TIKHONOV IVAN"
"20083","m","AZE",2022-06-12,"2022 Osijek World Challenge Cup","final","Osijek, Croatia","PB",3,5.6,8.733,NA,14.333,"2022","TIKHONOV IVAN"
"20084","m","AZE",2022-06-12,"2022 Osijek World Challenge Cup","qual","Osijek, Croatia","PH",27,4.3,6.65,NA,10.95,"2022","TIKHONOV IVAN"
"20085","m","AZE",2022-06-12,"2022 Osijek World Challenge Cup","qual","Osijek, Croatia","VT1",12,5.6,8,0.4,13.2,"2022","TIKHONOV IVAN"
"20086","m","AZE",2022-06-12,"2022 Osijek World Challenge Cup","qual","Osijek, Croatia","VT2",12,5.2,9.05,NA,14.25,"2022","TIKHONOV IVAN"
"20087","m","PHI",2022-06-18,"2022 9th Senior Artistic Gymnastics Asian Championships","qual","Doha, Qatar","FX",33,4.3,8,NA,12.3,"2022","TIMBANG JAN"
"20088","m","PHI",2022-06-18,"2022 9th Senior Artistic Gymnastics Asian Championships","qual","Doha, Qatar","HB",34,4.1,7.433,NA,11.533,"2022","TIMBANG JAN"
"20089","m","PHI",2022-06-18,"2022 9th Senior Artistic Gymnastics Asian Championships","qual","Doha, Qatar","PB",50,3.7,7.333,NA,11.033,"2022","TIMBANG JAN"
"20090","m","PHI",2022-06-18,"2022 9th Senior Artistic Gymnastics Asian Championships","qual","Doha, Qatar","PH",35,4.4,6.867,NA,11.267,"2022","TIMBANG JAN"
"20091","m","PHI",2022-06-18,"2022 9th Senior Artistic Gymnastics Asian Championships","qual","Doha, Qatar","SR",46,3.9,7.067,NA,10.967,"2022","TIMBANG JAN"
"20092","w","TPE",2022-06-18,"2022 9th Senior Artistic Gymnastics Asian Championships","qual","Doha, Qatar","BB",18,4.2,7.6,NA,11.8,"2022","TING HUA"
"20093","w","TPE",2022-06-18,"2022 9th Senior Artistic Gymnastics Asian Championships","qual","Doha, Qatar","FX",15,4.7,7.767,NA,12.467,"2022","TING HUA"
"20094","w","TPE",2022-06-18,"2022 9th Senior Artistic Gymnastics Asian Championships","qual","Doha, Qatar","UB",9,4.6,8.333,NA,12.933,"2022","TING HUA"
"20095","w","TPE",2022-06-18,"2022 9th Senior Artistic Gymnastics Asian Championships","final","Doha, Qatar","UB",8,4,5.767,NA,9.767,"2022","TING HUA"
"20096","m","FIN",2022-04-03,"2022 Baku World Cup","qual","Baku, Azerbaijan","PH",38,4.5,6.9,NA,11.4,"2022","TITOV PAVEL"
"20097","m","FIN",2022-03-20,"2022 Cairo World Cup","qual","Cairo, Egypt","PH",12,5.3,8.066,NA,13.366,"2022","TITOV PAVEL"
"20098","m","FIN",2022-02-27,"2022 Cottbus World Cup","qual","Cottbus, Germany","PH",30,5,6.1,NA,11.1,"2022","TITOV PAVEL"
"20099","m","FIN",2022-06-19,"2022 Koper World Challenge Cup","final","Koper, Slovenia","PH",4,5.2,7.95,NA,13.15,"2022","TITOV PAVEL"
"20100","m","FIN",2022-06-19,"2022 Koper World Challenge Cup","qual","Koper, Slovenia","PH",6,5.3,8,NA,13.3,"2022","TITOV PAVEL"
"20101","m","FIN",2022-10-09,"2022 Mersin World Challenge Cup","qual","Mersin, Turkey","PH",7,5.4,8.4,NA,13.8,"2022","TITOV PAVEL"
"20102","m","FIN",2022-10-09,"2022 Mersin World Challenge Cup","final","Mersin, Turkey","PH",4,5.1,8.35,NA,13.45,"2022","TITOV PAVEL"
"20103","m","GBR",2022-10-02,"2022 Szombathely World Challenge Cup","qual","Szombathely, Hungary","FX",10,5.5,8.15,0.1,13.55,"2022","TOBIN ADAM"
"20104","m","GBR",2022-10-02,"2022 Szombathely World Challenge Cup","qual","Szombathely, Hungary","HB",12,5.1,8,NA,13.1,"2022","TOBIN ADAM"
"20105","m","GBR",2022-10-02,"2022 Szombathely World Challenge Cup","qual","Szombathely, Hungary","PB",6,5.8,8.1,NA,13.9,"2022","TOBIN ADAM"
"20106","m","GBR",2022-10-02,"2022 Szombathely World Challenge Cup","final","Szombathely, Hungary","PB",6,5.8,7.966,NA,13.766,"2022","TOBIN ADAM"
"20107","m","GBR",2022-10-02,"2022 Szombathely World Challenge Cup","qual","Szombathely, Hungary","PH",19,5.4,7.4,NA,12.8,"2022","TOBIN ADAM"
"20108","m","GBR",2022-10-02,"2022 Szombathely World Challenge Cup","final","Szombathely, Hungary","SR",7,5.5,8.1,NA,13.6,"2022","TOBIN ADAM"
"20109","m","GBR",2022-10-02,"2022 Szombathely World Challenge Cup","qual","Szombathely, Hungary","SR",8,5.1,8.15,NA,13.25,"2022","TOBIN ADAM"
"20110","m","GBR",2023-06-11,"2023 Osijek World Challenge Cup","qual","Osijek, Croatia.","FX",25,5.2,6.65,NA,11.85,"2023","TOBIN ADAM"
"20111","m","GBR",2023-06-11,"2023 Osijek World Challenge Cup","qual","Osijek, Croatia.","HB",22,4.7,6.2,NA,10.9,"2023","TOBIN ADAM"
"20112","m","GBR",2023-06-11,"2023 Osijek World Challenge Cup","qual","Osijek, Croatia.","PB",5,5.9,7.95,NA,13.85,"2023","TOBIN ADAM"
"20113","w","BEL",2023-06-04,"2023 Tel Aviv World Challenge Cup","qual","Tel Aviv, Israel","BB",13,4.9,6.267,NA,11.167,"2023","TOLLET YLEA"
"20114","w","BEL",2023-06-04,"2023 Tel Aviv World Challenge Cup","final","Tel Aviv, Israel","FX",5,4.9,7.9,NA,12.8,"2023","TOLLET YLEA"
