X,Gender,Country,Date,Competition,Round,Location,Apparatus,Rank,D_Score,E_Score,Penalty,Score,Year,FullName
9131,m,KAZ,2023-04-30,2023 Cairo World Cup,final,"Cairo, Egypt",FX,6,6.1,7.166,NA,13.266,2023,KARIMI MILAD
9132,m,KAZ,2023-04-30,2023 Cairo World Cup,qual,"Cairo, Egypt",FX,2,5.9,7.733,NA,13.633,2023,KARIMI MILAD
9133,m,KAZ,2023-04-30,2023 Cairo World Cup,qual,"Cairo, Egypt",HB,31,5.1,5.366,NA,10.466,2023,KARIMI MILAD
9134,m,KAZ,2023-04-30,2023 Cairo World Cup,qual,"Cairo, Egypt",PB,9,5.9,7.666,NA,13.566,2023,KARIMI MILAD
9135,m,KAZ,2023-02-26,2023 Cottbus World Cup,final,"Cottbus, Germany",FX,7,6.2,7.033,0.3,12.933,2023,KARIMI MILAD
9136,m,KAZ,2023-02-26,2023 Cottbus World Cup,qual,"Cottbus, Germany",FX,2,6.3,8.3,NA,14.6,2023,KARIMI MILAD
9137,m,KAZ,2023-02-26,2023 Cottbus World Cup,qual,"Cottbus, Germany",HB,13,5.9,7.033,NA,12.933,2023,KARIMI MILAD
9138,m,KAZ,2023-02-26,2023 Cottbus World Cup,qual,"Cottbus, Germany",PB,16,5.6,7.566,NA,13.166,2023,KARIMI MILAD
9139,m,KAZ,2023-03-04,2023 Doha World Cup,qual,"Doha, Qatar",FX,14,6.3,7.1,0.2,13.2,2023,KARIMI MILAD
9140,m,KAZ,2023-03-04,2023 Doha World Cup,final,"Doha, Qatar",HB,6,5.7,7.933,NA,13.633,2023,KARIMI MILAD
9141,m,KAZ,2023-03-04,2023 Doha World Cup,qual,"Doha, Qatar",HB,6,5.6,8.133,NA,13.733,2023,KARIMI MILAD
9142,m,KAZ,2023-03-04,2023 Doha World Cup,final,"Doha, Qatar",PB,6,5.9,8.6,NA,14.5,2023,KARIMI MILAD
9143,m,KAZ,2023-03-04,2023 Doha World Cup,qual,"Doha, Qatar",PB,5,5.9,8.3,NA,14.2,2023,KARIMI MILAD
9144,m,KAZ,2023-08-05,2023 FISU World University Games,final,"Chengdu, China",FX,2,6.3,8.1,0.1,14.3,2023,KARIMI MILAD
9145,m,KAZ,2023-08-05,2023 FISU World University Games,qual,"Chengdu, China",FX,3,6.3,8.466,0.1,14.666,2023,KARIMI MILAD
9146,m,KAZ,2023-08-05,2023 FISU World University Games,AAfinal,"Chengdu, China",FX,2,6.3,8.166,0.1,14.366,2023,KARIMI MILAD
9147,m,KAZ,2023-08-05,2023 FISU World University Games,final,"Chengdu, China",HB,1,6.3,8.5,NA,14.8,2023,KARIMI MILAD
9148,m,KAZ,2023-08-05,2023 FISU World University Games,qual,"Chengdu, China",HB,4,6.3,8.5,NA,14.8,2023,KARIMI MILAD
9149,m,KAZ,2023-08-05,2023 FISU World University Games,AAfinal,"Chengdu, China",HB,3,5.8,8.266,NA,14.066,2023,KARIMI MILAD
9150,m,KAZ,2023-08-05,2023 FISU World University Games,qual,"Chengdu, China",PB,9,5.9,8.366,NA,14.266,2023,KARIMI MILAD
9151,m,KAZ,2023-08-05,2023 FISU World University Games,AAfinal,"Chengdu, China",PB,5,5.9,8.5,NA,14.4,2023,KARIMI MILAD
9152,m,KAZ,2023-08-05,2023 FISU World University Games,qual,"Chengdu, China",PH,18,5.3,7.933,NA,13.233,2023,KARIMI MILAD
9153,m,KAZ,2023-08-05,2023 FISU World University Games,AAfinal,"Chengdu, China",PH,9,5.3,8.166,NA,13.466,2023,KARIMI MILAD
9154,m,KAZ,2023-08-05,2023 FISU World University Games,qual,"Chengdu, China",SR,32,4.4,8.733,NA,13.133,2023,KARIMI MILAD
9155,m,KAZ,2023-08-05,2023 FISU World University Games,AAfinal,"Chengdu, China",SR,11,4.4,8.766,NA,13.166,2023,KARIMI MILAD
9156,m,KAZ,2023-08-05,2023 FISU World University Games,AAfinal,"Chengdu, China",VT,9,5.2,9.066,0.1,14.166,2023,KARIMI MILAD
9157,m,KAZ,2023-08-05,2023 FISU World University Games,qual,"Chengdu, China",VT1,15,5.2,9.133,0.1,14.23,2023,KARIMI MILAD
9158,m,KAZ,2023-08-05,2023 FISU World University Games,final,"Chengdu, China",VT2,3,5.2,9.3,NA,14.5,2023,KARIMI MILAD
9159,m,KAZ,2023-08-05,2023 FISU World University Games,qual,"Chengdu, China",VT2,8,5.2,8.333,NA,13.533,2023,KARIMI MILAD
9379,m,BEL,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,"Liverpool, England",FX,18,5.3,8.033,NA,13.333,2022,KEYBUS LUKA
9380,m,BEL,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",FX,33,5.5,8.2,NA,13.7,2022,KEYBUS LUKA
9381,m,BEL,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,"Liverpool, England",HB,11,5.4,7.966,NA,13.366,2022,KEYBUS LUKA
9382,m,BEL,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",HB,72,5.4,7.333,NA,12.733,2022,KEYBUS LUKA
9383,m,BEL,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,"Liverpool, England",PB,15,6,8.066,NA,14.066,2022,KEYBUS LUKA
9384,m,BEL,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",PB,25,6,8.333,NA,14.333,2022,KEYBUS LUKA
9385,m,BEL,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,"Liverpool, England",PH,22,4.7,5.866,NA,10.566,2022,KEYBUS LUKA
9386,m,BEL,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",PH,105,5.6,6.133,NA,11.733,2022,KEYBUS LUKA
9387,m,BEL,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,"Liverpool, England",SR,21,4.3,8.5,NA,12.8,2022,KEYBUS LUKA
9388,m,BEL,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",SR,70,4.3,8.5,NA,12.8,2022,KEYBUS LUKA
9389,m,BEL,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,"Liverpool, England",VT,16,5.2,9.033,0.1,14.133,2022,KEYBUS LUKA
9390,m,BEL,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT1,18,5.2,9.3,NA,14.5,2022,KEYBUS LUKA
9391,m,BEL,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,AAfinal,"Antwerp, Belgium",FX,12,5.5,8.1,NA,13.6,2023,KEYBUS LUKA
9392,m,BEL,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",FX,33,5.5,8.433,NA,13.933,2023,KEYBUS LUKA
9393,m,BEL,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,AAfinal,"Antwerp, Belgium",HB,11,5.4,8.1,NA,13.5,2023,KEYBUS LUKA
9394,m,BEL,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",HB,52,5.4,7.833,NA,13.233,2023,KEYBUS LUKA
9395,m,BEL,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,AAfinal,"Antwerp, Belgium",PB,11,6,8.2,NA,14.2,2023,KEYBUS LUKA
9396,m,BEL,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",PB,21,6,8.366,NA,14.366,2023,KEYBUS LUKA
9397,m,BEL,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,AAfinal,"Antwerp, Belgium",PH,24,4.6,5.066,NA,9.666,2023,KEYBUS LUKA
9398,m,BEL,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",PH,104,5.6,6.466,NA,12.066,2023,KEYBUS LUKA
9399,m,BEL,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,AAfinal,"Antwerp, Belgium",SR,19,4.3,8.6,NA,12.9,2023,KEYBUS LUKA
9400,m,BEL,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",SR,89,4.3,8.5,NA,12.8,2023,KEYBUS LUKA
9402,m,BEL,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",VT1,22,5.2,9.2,NA,14.4,2023,KEYBUS LUKA
10323,m,KAZ,2022-06-18,2022 9th Senior Artistic Gymnastics Asian Championships,qual,"Doha, Qatar",FX,15,6.1,7.467,0.1,13.467,2022,KARIMI MILAD
10324,m,KAZ,2022-06-18,2022 9th Senior Artistic Gymnastics Asian Championships,qual,"Doha, Qatar",HB,7,6.1,7.767,NA,13.867,2022,KARIMI MILAD
10325,m,KAZ,2022-06-18,2022 9th Senior Artistic Gymnastics Asian Championships,final,"Doha, Qatar",HB,3,5.8,8.333,NA,14.133,2022,KARIMI MILAD
10326,m,KAZ,2022-06-18,2022 9th Senior Artistic Gymnastics Asian Championships,qual,"Doha, Qatar",PB,5,5.9,8.633,NA,14.533,2022,KARIMI MILAD
10327,m,KAZ,2022-06-18,2022 9th Senior Artistic Gymnastics Asian Championships,final,"Doha, Qatar",PB,4,5.9,8.567,NA,14.467,2022,KARIMI MILAD
10328,m,KAZ,2022-06-18,2022 9th Senior Artistic Gymnastics Asian Championships,qual,"Doha, Qatar",PH,33,5.6,5.8,NA,11.4,2022,KARIMI MILAD
10329,m,KAZ,2022-06-18,2022 9th Senior Artistic Gymnastics Asian Championships,qual,"Doha, Qatar",SR,18,4.4,8.7,NA,13.1,2022,KARIMI MILAD
10330,m,KAZ,2022-06-18,2022 9th Senior Artistic Gymnastics Asian Championships,qual,"Doha, Qatar",VT1,4,5.2,9.133,NA,14.333,2022,KARIMI MILAD
10331,m,KAZ,2022-06-18,2022 9th Senior Artistic Gymnastics Asian Championships,qual,"Doha, Qatar",VT2,4,5.2,8.967,NA,14.167,2022,KARIMI MILAD
10332,m,KAZ,2022-04-03,2022 Baku World Cup,qual,"Baku, Azerbaijan",FX,9,6.2,7.433,NA,13.633,2022,KARIMI MILAD
10333,m,KAZ,2022-04-03,2022 Baku World Cup,final,"Baku, Azerbaijan",FX,2,6.3,8.1,0.1,14.3,2022,KARIMI MILAD
10334,m,KAZ,2022-04-03,2022 Baku World Cup,qual,"Baku, Azerbaijan",HB,29,5.8,4.733,NA,10.533,2022,KARIMI MILAD
10335,m,KAZ,2022-04-03,2022 Baku World Cup,final,"Baku, Azerbaijan",PB,5,5.9,8.566,NA,14.466,2022,KARIMI MILAD
10336,m,KAZ,2022-04-03,2022 Baku World Cup,qual,"Baku, Azerbaijan",PB,4,5.9,8.4,NA,14.3,2022,KARIMI MILAD
10337,m,KAZ,2022-04-03,2022 Baku World Cup,qual,"Baku, Azerbaijan",PH,27,5.6,7.066,NA,12.666,2022,KARIMI MILAD
10338,m,KAZ,2022-04-03,2022 Baku World Cup,qual,"Baku, Azerbaijan",VT1,4,5.2,9.233,NA,14.433,2022,KARIMI MILAD
10339,m,KAZ,2022-04-03,2022 Baku World Cup,final,"Baku, Azerbaijan",VT1,4,5.2,9.3,0.1,14.4,2022,KARIMI MILAD
10340,m,KAZ,2022-04-03,2022 Baku World Cup,qual,"Baku, Azerbaijan",VT2,4,5.2,9.233,NA,14.433,2022,KARIMI MILAD
10341,m,KAZ,2022-04-03,2022 Baku World Cup,final,"Baku, Azerbaijan",VT2,4,5.2,9.2,NA,14.4,2022,KARIMI MILAD
10342,m,KAZ,2022-02-27,2022 Cottbus World Cup,qual,"Cottbus, Germany",FX,3,6.2,7.4,NA,13.6,2022,KARIMI MILAD
10343,m,KAZ,2022-02-27,2022 Cottbus World Cup,final,"Cottbus, Germany",FX,5,6.3,7.2,NA,13.5,2022,KARIMI MILAD
10344,m,KAZ,2022-02-27,2022 Cottbus World Cup,final,"Cottbus, Germany",HB,8,5.5,7.133,NA,12.633,2022,KARIMI MILAD
10345,m,KAZ,2022-02-27,2022 Cottbus World Cup,qual,"Cottbus, Germany",HB,2,6.1,8.366,NA,14.466,2022,KARIMI MILAD
10346,m,KAZ,2022-02-27,2022 Cottbus World Cup,qual,"Cottbus, Germany",PB,13,5.9,7.6,NA,13.5,2022,KARIMI MILAD
10347,m,KAZ,2022-02-27,2022 Cottbus World Cup,final,"Cottbus, Germany",VT1,4,5.2,9.3,NA,14.5,2022,KARIMI MILAD
10348,m,KAZ,2022-02-27,2022 Cottbus World Cup,qual,"Cottbus, Germany",VT1,6,5.2,8.9,NA,14.1,2022,KARIMI MILAD
10349,m,KAZ,2022-02-27,2022 Cottbus World Cup,final,"Cottbus, Germany",VT2,4,5.2,9.3,NA,14.5,2022,KARIMI MILAD
10350,m,KAZ,2022-02-27,2022 Cottbus World Cup,qual,"Cottbus, Germany",VT2,6,5.2,9.1,NA,14.3,2022,KARIMI MILAD
10351,m,KAZ,2022-03-05,2022 Doha World Cup,qual,"Doha, Qatar",FX,7,6,7.9,NA,13.9,2022,KARIMI MILAD
10352,m,KAZ,2022-03-05,2022 Doha World Cup,final,"Doha, Qatar",FX,4,6,8.066,NA,14.066,2022,KARIMI MILAD
10353,m,KAZ,2022-03-05,2022 Doha World Cup,qual,"Doha, Qatar",HB,18,5.5,6.066,NA,11.566,2022,KARIMI MILAD
10354,m,KAZ,2022-03-05,2022 Doha World Cup,final,"Doha, Qatar",PB,2,5.9,8.666,NA,14.566,2022,KARIMI MILAD
10355,m,KAZ,2022-03-05,2022 Doha World Cup,qual,"Doha, Qatar",PB,5,5.9,8.1,NA,14,2022,KARIMI MILAD
10356,m,KAZ,2022-09-25,2022 Paris World Challenge Cup,qual,"Paris, France",FX,11,6.3,7.5,NA,13.8,2022,KARIMI MILAD
10357,m,KAZ,2022-09-25,2022 Paris World Challenge Cup,qual,"Paris, France",HB,20,5.8,7.15,NA,12.95,2022,KARIMI MILAD
10358,m,KAZ,2022-10-02,2022 Szombathely World Challenge Cup,qual,"Szombathely, Hungary",FX,2,6.3,8.35,NA,14.65,2022,KARIMI MILAD
10359,m,KAZ,2022-10-02,2022 Szombathely World Challenge Cup,final,"Szombathely, Hungary",FX,2,6.3,8.233,NA,14.533,2022,KARIMI MILAD
10360,m,KAZ,2022-10-02,2022 Szombathely World Challenge Cup,qual,"Szombathely, Hungary",HB,13,5.4,7.7,NA,13.1,2022,KARIMI MILAD
12658,m,HUN,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,"Liverpool, England",FX,15,5.8,7.9,NA,13.7,2022,MESZAROS KRISZTOFER
12659,m,HUN,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",FX,13,6,8.333,0.1,14.233,2022,MESZAROS KRISZTOFER
12660,m,HUN,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,"Liverpool, England",HB,19,5.3,7.533,NA,12.833,2022,MESZAROS KRISZTOFER
12661,m,HUN,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",HB,91,5.2,7.166,NA,12.366,2022,MESZAROS KRISZTOFER
12662,m,HUN,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,"Liverpool, England",PB,14,5.9,8.166,NA,14.066,2022,MESZAROS KRISZTOFER
12663,m,HUN,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",PB,22,6.2,8.3,NA,14.5,2022,MESZAROS KRISZTOFER
12664,m,HUN,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,"Liverpool, England",PH,18,4.9,7.7,NA,12.6,2022,MESZAROS KRISZTOFER
12665,m,HUN,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",PH,68,5.4,7.066,NA,12.466,2022,MESZAROS KRISZTOFER
12666,m,HUN,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,"Liverpool, England",SR,16,4.4,8.666,NA,13.066,2022,MESZAROS KRISZTOFER
12667,m,HUN,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",SR,54,4.7,8.4,NA,13.1,2022,MESZAROS KRISZTOFER
12668,m,HUN,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,"Liverpool, England",VT,21,4.8,9.2,0.3,13.7,2022,MESZAROS KRISZTOFER
12669,m,HUN,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT1,120,5.2,7.933,0.3,12.833,2022,MESZAROS KRISZTOFER
12670,m,HUN,2022-08-21,2022 Senior European Championships,final,"Munich, Germany",FX,2,6,8.6,NA,14.6,2022,MESZAROS KRISZTOFER
12671,m,HUN,2022-08-21,2022 Senior European Championships,qual,"Munich, Germany",FX,2,6,8.5,NA,14.5,2022,MESZAROS KRISZTOFER
12672,m,HUN,2022-08-21,2022 Senior European Championships,TeamFinal,"Munich, Germany",FX,12,5.2,9.066,NA,14.266,2022,MESZAROS KRISZTOFER
12673,m,HUN,2022-08-21,2022 Senior European Championships,qual,"Munich, Germany",HB,18,5.5,8.1,NA,13.6,2022,MESZAROS KRISZTOFER
12674,m,HUN,2022-08-21,2022 Senior European Championships,TeamFinal,"Munich, Germany",HB,9,5.5,8,NA,13.5,2022,MESZAROS KRISZTOFER
12675,m,HUN,2022-08-21,2022 Senior European Championships,qual,"Munich, Germany",PB,12,5.9,8.333,NA,14.233,2022,MESZAROS KRISZTOFER
12676,m,HUN,2022-08-21,2022 Senior European Championships,TeamFinal,"Munich, Germany",PB,18,5.9,7.866,NA,13.766,2022,MESZAROS KRISZTOFER
12677,m,HUN,2022-08-21,2022 Senior European Championships,qual,"Munich, Germany",PH,35,5.7,7.533,NA,13.233,2022,MESZAROS KRISZTOFER
12678,m,HUN,2022-08-21,2022 Senior European Championships,TeamFinal,"Munich, Germany",PH,4,5.7,8.366,NA,14.066,2022,MESZAROS KRISZTOFER
12679,m,HUN,2022-08-21,2022 Senior European Championships,qual,"Munich, Germany",SR,53,4.4,8.633,NA,13.033,2022,MESZAROS KRISZTOFER
12680,m,HUN,2022-08-21,2022 Senior European Championships,TeamFinal,"Munich, Germany",SR,19,4.4,8.7,NA,13.1,2022,MESZAROS KRISZTOFER
12681,m,HUN,2022-08-21,2022 Senior European Championships,qual,"Munich, Germany",VT1,22,5.2,9.3,0.1,14.4,2022,MESZAROS KRISZTOFER
12682,m,HUN,2022-08-21,2022 Senior European Championships,TeamFinal,"Munich, Germany",VT1,12,5.2,9.066,NA,14.266,2022,MESZAROS KRISZTOFER
12683,m,HUN,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,AAfinal,"Antwerp, Belgium",FX,4,6,8.266,NA,14.266,2023,MESZAROS KRISZTOFER
12684,m,HUN,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",FX,18,6,8.3,0.1,14.2,2023,MESZAROS KRISZTOFER
12685,m,HUN,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,AAfinal,"Antwerp, Belgium",HB,9,5.5,8.2,NA,13.7,2023,MESZAROS KRISZTOFER
12686,m,HUN,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",HB,109,5.2,7,NA,12.2,2023,MESZAROS KRISZTOFER
12687,m,HUN,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,AAfinal,"Antwerp, Belgium",PB,23,6.1,6.433,NA,12.533,2023,MESZAROS KRISZTOFER
12688,m,HUN,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",PB,32,6.1,8.1,NA,14.2,2023,MESZAROS KRISZTOFER
12689,m,HUN,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,AAfinal,"Antwerp, Belgium",PH,9,5.3,8.2,NA,13.5,2023,MESZAROS KRISZTOFER
12690,m,HUN,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",PH,38,5.6,7.9,NA,13.5,2023,MESZAROS KRISZTOFER
12691,m,HUN,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,AAfinal,"Antwerp, Belgium",SR,8,5,8.366,NA,13.366,2023,MESZAROS KRISZTOFER
12692,m,HUN,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",SR,27,5,8.7,NA,13.7,2023,MESZAROS KRISZTOFER
12693,m,HUN,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,AAfinal,"Antwerp, Belgium",VT,8,5.2,9.1,NA,14.3,2023,MESZAROS KRISZTOFER
12694,m,HUN,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",VT1,58,5.2,9.033,0.1,14.133,2023,MESZAROS KRISZTOFER
12695,m,HUN,2023-04-16,2023 Senior European Championships,AAfinal,"Antalya, Turkey",FX,5,6,8,0.1,13.9,2023,MESZAROS KRISZTOFER
12696,m,HUN,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",FX,19,6.1,7.933,0.3,13.733,2023,MESZAROS KRISZTOFER
12697,m,HUN,2023-04-16,2023 Senior European Championships,AAfinal,"Antalya, Turkey",HB,24,4.9,6.233,NA,11.133,2023,MESZAROS KRISZTOFER
12698,m,HUN,2023-04-16,2023 Senior European Championships,final,"Antalya, Turkey",HB,5,5.6,8.066,NA,13.666,2023,MESZAROS KRISZTOFER
12699,m,HUN,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",HB,7,5.6,8.1,NA,13.7,2023,MESZAROS KRISZTOFER
12700,m,HUN,2023-04-16,2023 Senior European Championships,AAfinal,"Antalya, Turkey",PB,5,6.2,8.066,NA,14.266,2023,MESZAROS KRISZTOFER
12701,m,HUN,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",PB,25,6.2,7.633,NA,13.833,2023,MESZAROS KRISZTOFER
12702,m,HUN,2023-04-16,2023 Senior European Championships,AAfinal,"Antalya, Turkey",PH,16,5.7,6.966,NA,12.666,2023,MESZAROS KRISZTOFER
12703,m,HUN,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",PH,48,4.8,8.1,NA,12.9,2023,MESZAROS KRISZTOFER
12704,m,HUN,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",SR,39,4.7,8.633,NA,13.333,2023,MESZAROS KRISZTOFER
12705,m,HUN,2023-04-16,2023 Senior European Championships,AAfinal,"Antalya, Turkey",SR,11,4.7,8.533,NA,13.233,2023,MESZAROS KRISZTOFER
12706,m,HUN,2023-04-16,2023 Senior European Championships,AAfinal,"Antalya, Turkey",VT1,9,4.8,9.3,NA,14.1,2023,MESZAROS KRISZTOFER
12707,m,HUN,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",VT1,29,4.8,9.4,NA,14.2,2023,MESZAROS KRISZTOFER
13280,m,ROU,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",FX,110,5.2,6.9,NA,12.1,2022,MUNTEAN ANDREI
13281,m,ROU,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",PB,18,5.9,8.7,NA,14.6,2022,MUNTEAN ANDREI
13282,m,ROU,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",SR,39,5.3,8.033,NA,13.333,2022,MUNTEAN ANDREI
13283,m,ROU,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT1,47,5.2,8.9,0.1,14,2022,MUNTEAN ANDREI
13284,m,ROU,2022-08-21,2022 Senior European Championships,qual,"Munich, Germany",FX,42,5.3,8,NA,13.3,2022,MUNTEAN ANDREI
13285,m,ROU,2022-08-21,2022 Senior European Championships,qual,"Munich, Germany",PB,17,5.9,8.233,NA,14.133,2022,MUNTEAN ANDREI
13286,m,ROU,2022-08-21,2022 Senior European Championships,qual,"Munich, Germany",SR,17,5.3,8.533,NA,13.833,2022,MUNTEAN ANDREI
13287,m,ROU,2022-08-21,2022 Senior European Championships,qual,"Munich, Germany",VT1,52,5.2,8.833,0.1,13.933,2022,MUNTEAN ANDREI
13288,m,ROU,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",FX,54,5.3,8.333,NA,13.633,2023,MUNTEAN ANDREI
13289,m,ROU,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",HB,70,4.4,8.566,NA,12.966,2023,MUNTEAN ANDREI
13290,m,ROU,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",PB,20,5.9,8.5,NA,14.4,2023,MUNTEAN ANDREI
13291,m,ROU,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",PH,117,3.5,8.166,NA,11.666,2023,MUNTEAN ANDREI
13292,m,ROU,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",SR,43,5.3,8.2,NA,13.5,2023,MUNTEAN ANDREI
13293,m,ROU,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",VT1,16,5.2,9.3,NA,14.5,2023,MUNTEAN ANDREI
13294,m,ROU,2023-03-04,2023 Doha World Cup,qual,"Doha, Qatar",FX,20,5.3,7.5,NA,12.8,2023,MUNTEAN ANDREI
13295,m,ROU,2023-03-04,2023 Doha World Cup,final,"Doha, Qatar",PB,5,5.9,8.733,NA,14.633,2023,MUNTEAN ANDREI
13296,m,ROU,2023-03-04,2023 Doha World Cup,qual,"Doha, Qatar",PB,7,5.9,8.233,NA,14.133,2023,MUNTEAN ANDREI
13297,m,ROU,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",FX,31,5.3,8.233,NA,13.533,2023,MUNTEAN ANDREI
13298,m,ROU,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",HB,50,4.4,8.4,NA,12.8,2023,MUNTEAN ANDREI
13299,m,ROU,2023-04-16,2023 Senior European Championships,final,"Antalya, Turkey",PB,4,5.9,8.5,NA,14.4,2023,MUNTEAN ANDREI
13300,m,ROU,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",PB,6,5.9,8.733,NA,14.633,2023,MUNTEAN ANDREI
13301,m,ROU,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",SR,13,5.3,8.6,NA,13.9,2023,MUNTEAN ANDREI
13302,m,ROU,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",VT1,19,5.2,9.133,NA,14.333,2023,MUNTEAN ANDREI
13690,m,HUN,2022-03-20,2022 Cairo World Cup,qual,"Cairo, Egypt",FX,25,5.6,6.6,0.1,12.1,2022,MESZAROS KRISZTOFER
13691,m,HUN,2022-03-20,2022 Cairo World Cup,qual,"Cairo, Egypt",PH,38,5.2,5.7,NA,10.9,2022,MESZAROS KRISZTOFER
13692,m,HUN,2022-06-19,2022 Koper World Challenge Cup,qual,"Koper, Slovenia",HB,13,5.5,6.4,NA,11.9,2022,MESZAROS KRISZTOFER
13693,m,HUN,2022-06-19,2022 Koper World Challenge Cup,final,"Koper, Slovenia",PH,3,5.8,7.4,NA,13.2,2022,MESZAROS KRISZTOFER
13694,m,HUN,2022-06-19,2022 Koper World Challenge Cup,qual,"Koper, Slovenia",PH,1,5.7,8.25,NA,13.95,2022,MESZAROS KRISZTOFER
13695,m,HUN,2022-06-19,2022 Koper World Challenge Cup,qual,"Koper, Slovenia",VT1,18,3.6,8.65,0.1,12.15,2022,MESZAROS KRISZTOFER
